assembly_id,logical_character_id,texture_path,texture_name,texture_class,width,height,resolution,pixels
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Boss/AshleyBoss/Textures/Weapon/T_AshleyBoss_MachineGun01_A_EMF.T_AshleyBoss_MachineGun01_A_EMF,T_AshleyBoss_MachineGun01_A_EMF,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_A_AnisoMaskSP.T_AshleyDefault_Body01_A_AnisoMaskSP,T_AshleyDefault_Body01_A_AnisoMaskSP,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_A_D.T_AshleyDefault_Body01_A_D,T_AshleyDefault_Body01_A_D,Texture2D,2048,2048,2048×2048,4194304
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_A_EFMask.T_AshleyDefault_Body01_A_EFMask,T_AshleyDefault_Body01_A_EFMask,Texture2D,2048,2048,2048×2048,4194304
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_A_LBMaskSP.T_AshleyDefault_Body01_A_LBMaskSP,T_AshleyDefault_Body01_A_LBMaskSP,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_A_MRA.T_AshleyDefault_Body01_A_MRA,T_AshleyDefault_Body01_A_MRA,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_A_N.T_AshleyDefault_Body01_A_N,T_AshleyDefault_Body01_A_N,Texture2D,2048,2048,2048×2048,4194304
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_A_WetMaskSP.T_AshleyDefault_Body01_A_WetMaskSP,T_AshleyDefault_Body01_A_WetMaskSP,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_B_AnisoMaskSP.T_AshleyDefault_Body01_B_AnisoMaskSP,T_AshleyDefault_Body01_B_AnisoMaskSP,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_B_D.T_AshleyDefault_Body01_B_D,T_AshleyDefault_Body01_B_D,Texture2D,2048,2048,2048×2048,4194304
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_B_EFMask.T_AshleyDefault_Body01_B_EFMask,T_AshleyDefault_Body01_B_EFMask,Texture2D,2048,2048,2048×2048,4194304
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_B_LBMaskSP.T_AshleyDefault_Body01_B_LBMaskSP,T_AshleyDefault_Body01_B_LBMaskSP,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_B_MRA.T_AshleyDefault_Body01_B_MRA,T_AshleyDefault_Body01_B_MRA,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_B_N.T_AshleyDefault_Body01_B_N,T_AshleyDefault_Body01_B_N,Texture2D,2048,2048,2048×2048,4194304
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_B_WetMaskSP.T_AshleyDefault_Body01_B_WetMaskSP,T_AshleyDefault_Body01_B_WetMaskSP,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_C_AnisoMaskSP.T_AshleyDefault_Body01_C_AnisoMaskSP,T_AshleyDefault_Body01_C_AnisoMaskSP,Texture2D,1,1,1×1,1
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_C_D.T_AshleyDefault_Body01_C_D,T_AshleyDefault_Body01_C_D,Texture2D,2048,2048,2048×2048,4194304
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_C_Grad.T_AshleyDefault_Body01_C_Grad,T_AshleyDefault_Body01_C_Grad,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_C_MRA.T_AshleyDefault_Body01_C_MRA,T_AshleyDefault_Body01_C_MRA,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_C_N.T_AshleyDefault_Body01_C_N,T_AshleyDefault_Body01_C_N,Texture2D,2048,2048,2048×2048,4194304
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Body01_C_WetMaskSP.T_AshleyDefault_Body01_C_WetMaskSP,T_AshleyDefault_Body01_C_WetMaskSP,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_EyeTrans01_A_D.T_AshleyDefault_EyeTrans01_A_D,T_AshleyDefault_EyeTrans01_A_D,Texture2D,256,256,256×256,65536
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Face01_A_D.T_AshleyDefault_Face01_A_D,T_AshleyDefault_Face01_A_D,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Face01_A_DynAO.T_AshleyDefault_Face01_A_DynAO,T_AshleyDefault_Face01_A_DynAO,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Face01_A_LBMaskPS.T_AshleyDefault_Face01_A_LBMaskPS,T_AshleyDefault_Face01_A_LBMaskPS,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Face01_A_SDF.T_AshleyDefault_Face01_A_SDF,T_AshleyDefault_Face01_A_SDF,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Hair01_A_AnisoMaskPS.T_AshleyDefault_Hair01_A_AnisoMaskPS,T_AshleyDefault_Hair01_A_AnisoMaskPS,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Hair01_A_D.T_AshleyDefault_Hair01_A_D,T_AshleyDefault_Hair01_A_D,Texture2D,2048,2048,2048×2048,4194304
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Hair01_A_LBMaskPS.T_AshleyDefault_Hair01_A_LBMaskPS,T_AshleyDefault_Hair01_A_LBMaskPS,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Hair01_A_N.T_AshleyDefault_Hair01_A_N,T_AshleyDefault_Hair01_A_N,Texture2D,2048,2048,2048×2048,4194304
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Hair01_A_PromMask.T_AshleyDefault_Hair01_A_PromMask,T_AshleyDefault_Hair01_A_PromMask,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Hair01_A_WetMaskSP.T_AshleyDefault_Hair01_A_WetMaskSP,T_AshleyDefault_Hair01_A_WetMaskSP,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Hat01_A_D.T_AshleyDefault_Hat01_A_D,T_AshleyDefault_Hat01_A_D,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Hat01_A_LBMaskSP.T_AshleyDefault_Hat01_A_LBMaskSP,T_AshleyDefault_Hat01_A_LBMaskSP,Texture2D,128,128,128×128,16384
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Hat01_A_MRA.T_AshleyDefault_Hat01_A_MRA,T_AshleyDefault_Hat01_A_MRA,Texture2D,256,256,256×256,65536
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Hat01_A_N.T_AshleyDefault_Hat01_A_N,T_AshleyDefault_Hat01_A_N,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Hat01_A_WetMaskSP.T_AshleyDefault_Hat01_A_WetMaskSP,T_AshleyDefault_Hat01_A_WetMaskSP,Texture2D,256,256,256×256,65536
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Shoes01_A_GLFlash.T_AshleyDefault_Shoes01_A_GLFlash,T_AshleyDefault_Shoes01_A_GLFlash,Texture2D,128,128,128×128,16384
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Textures/T_AshleyDefault_Skin01_A_WetMaskSP.T_AshleyDefault_Skin01_A_WetMaskSP,T_AshleyDefault_Skin01_A_WetMaskSP,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_MachineGun01_A_D.T_AshleyDefault_MachineGun01_A_D,T_AshleyDefault_MachineGun01_A_D,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_MachineGun01_A_MRA.T_AshleyDefault_MachineGun01_A_MRA,T_AshleyDefault_MachineGun01_A_MRA,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_MachineGun01_A_N.T_AshleyDefault_MachineGun01_A_N,T_AshleyDefault_MachineGun01_A_N,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_MachineGun01_B_D.T_AshleyDefault_MachineGun01_B_D,T_AshleyDefault_MachineGun01_B_D,Texture2D,1024,512,1024×512,524288
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_MachineGun01_B_MRA.T_AshleyDefault_MachineGun01_B_MRA,T_AshleyDefault_MachineGun01_B_MRA,Texture2D,512,256,512×256,131072
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_MachineGun01_B_N.T_AshleyDefault_MachineGun01_B_N,T_AshleyDefault_MachineGun01_B_N,Texture2D,1024,512,1024×512,524288
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_A_D.T_AshleyDefault_PumpkinCar01_A_D,T_AshleyDefault_PumpkinCar01_A_D,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_A_MRA.T_AshleyDefault_PumpkinCar01_A_MRA,T_AshleyDefault_PumpkinCar01_A_MRA,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_A_N.T_AshleyDefault_PumpkinCar01_A_N,T_AshleyDefault_PumpkinCar01_A_N,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_B_D.T_AshleyDefault_PumpkinCar01_B_D,T_AshleyDefault_PumpkinCar01_B_D,Texture2D,1024,512,1024×512,524288
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_B_MRA.T_AshleyDefault_PumpkinCar01_B_MRA,T_AshleyDefault_PumpkinCar01_B_MRA,Texture2D,512,256,512×256,131072
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_B_N.T_AshleyDefault_PumpkinCar01_B_N,T_AshleyDefault_PumpkinCar01_B_N,Texture2D,1024,512,1024×512,524288
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_C_D.T_AshleyDefault_PumpkinCar01_C_D,T_AshleyDefault_PumpkinCar01_C_D,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_C_MRA.T_AshleyDefault_PumpkinCar01_C_MRA,T_AshleyDefault_PumpkinCar01_C_MRA,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_C_N.T_AshleyDefault_PumpkinCar01_C_N,T_AshleyDefault_PumpkinCar01_C_N,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_D_Mask.T_AshleyDefault_PumpkinCar01_D_Mask,T_AshleyDefault_PumpkinCar01_D_Mask,Texture2D,256,256,256×256,65536
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_E_D.T_AshleyDefault_PumpkinCar01_E_D,T_AshleyDefault_PumpkinCar01_E_D,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_E_MRA.T_AshleyDefault_PumpkinCar01_E_MRA,T_AshleyDefault_PumpkinCar01_E_MRA,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_E_N.T_AshleyDefault_PumpkinCar01_E_N,T_AshleyDefault_PumpkinCar01_E_N,Texture2D,256,256,256×256,65536
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_F_D.T_AshleyDefault_PumpkinCar01_F_D,T_AshleyDefault_PumpkinCar01_F_D,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_F_MRA.T_AshleyDefault_PumpkinCar01_F_MRA,T_AshleyDefault_PumpkinCar01_F_MRA,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_F_N.T_AshleyDefault_PumpkinCar01_F_N,T_AshleyDefault_PumpkinCar01_F_N,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_G_N.T_AshleyDefault_PumpkinCar01_G_N,T_AshleyDefault_PumpkinCar01_G_N,Texture2D,256,256,256×256,65536
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_H_D.T_AshleyDefault_PumpkinCar01_H_D,T_AshleyDefault_PumpkinCar01_H_D,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_H_MRA.T_AshleyDefault_PumpkinCar01_H_MRA,T_AshleyDefault_PumpkinCar01_H_MRA,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_PumpkinCar01_H_N.T_AshleyDefault_PumpkinCar01_H_N,T_AshleyDefault_PumpkinCar01_H_N,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_Sword01_A_D.T_AshleyDefault_Sword01_A_D,T_AshleyDefault_Sword01_A_D,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_Sword01_A_MRA.T_AshleyDefault_Sword01_A_MRA,T_AshleyDefault_Sword01_A_MRA,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_Sword01_A_N.T_AshleyDefault_Sword01_A_N,T_AshleyDefault_Sword01_A_N,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_SwordChain01_A_D.T_AshleyDefault_SwordChain01_A_D,T_AshleyDefault_SwordChain01_A_D,Texture2D,512,256,512×256,131072
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_SwordChain01_A_MRA.T_AshleyDefault_SwordChain01_A_MRA,T_AshleyDefault_SwordChain01_A_MRA,Texture2D,256,128,256×128,32768
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Textures/T_AshleyDefault_SwordChain01_A_N.T_AshleyDefault_SwordChain01_A_N,T_AshleyDefault_SwordChain01_A_N,Texture2D,512,256,512×256,131072
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/Common/Textures/Diffuse/T_Crysal_Color04.T_Crysal_Color04,T_Crysal_Color04,Texture2D,2048,2048,2048×2048,4194304
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/Common/Textures/Diffuse/T_Mix_GLMask.T_Mix_GLMask,T_Mix_GLMask,Texture2D,2048,2048,2048×2048,4194304
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/Common/Textures/Matcap/T_Matcap_43.T_Matcap_43,T_Matcap_43,Texture2D,128,128,128×128,16384
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_03_N.T_Jitter_03_N,T_Jitter_03_N,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_04_N.T_Jitter_04_N,T_Jitter_04_N,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Line_01.T_Line_01,T_Line_01,Texture2D,256,256,256×256,65536
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Noise_22.T_Noise_22,T_Noise_22,Texture2D,1024,1024,1024×1024,1048576
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/Common/Textures/Normal/T_Normal_Crystal.T_Normal_Crystal,T_Normal_Crystal,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/Common/Textures/Rainy/T_Drip_01.T_Drip_01,T_Drip_01,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/Common/Textures/Rainy/T_Drip_02.T_Drip_02,T_Drip_02,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/Common/Textures/Rainy/T_Drip_05.T_Drip_05,T_Drip_05,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/Common/Textures/Rainy/T_Drip_07.T_Drip_07,T_Drip_07,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/Common/Textures/Rainy/T_Drip_15.T_Drip_15,T_Drip_15,Texture2D,512,512,512×512,262144
Boss/AshleyBoss/InCar,Boss/AshleyBoss,SilverPalace/Content/ArtRes/EffectRes/Assets/Textures/Lava/T_Lava_Noise.T_Lava_Noise,T_Lava_Noise,Texture2D,1024,1024,1024×1024,1048576
Boss/ChavAlex/Default,Boss/ChavAlex,SilverPalace/Content/ArtRes/CharRes/Boss/ChavAlex/Role/Textures/T_ChavAlex01_Down_A01_D.T_ChavAlex01_Down_A01_D,T_ChavAlex01_Down_A01_D,Texture2D,2048,2048,2048×2048,4194304
Boss/ChavAlex/Default,Boss/ChavAlex,SilverPalace/Content/ArtRes/CharRes/Boss/ChavAlex/Role/Textures/T_ChavAlex01_Down_A01_LBMaskSP.T_ChavAlex01_Down_A01_LBMaskSP,T_ChavAlex01_Down_A01_LBMaskSP,Texture2D,256,256,256×256,65536
Boss/ChavAlex/Default,Boss/ChavAlex,SilverPalace/Content/ArtRes/CharRes/Boss/ChavAlex/Role/Textures/T_ChavAlex01_Down_A01_MRA.T_ChavAlex01_Down_A01_MRA,T_ChavAlex01_Down_A01_MRA,Texture2D,1024,1024,1024×1024,1048576
Boss/ChavAlex/Default,Boss/ChavAlex,SilverPalace/Content/ArtRes/CharRes/Boss/ChavAlex/Role/Textures/T_ChavAlex01_Down_A01_N.T_ChavAlex01_Down_A01_N,T_ChavAlex01_Down_A01_N,Texture2D,2048,2048,2048×2048,4194304
Boss/ChavAlex/Default,Boss/ChavAlex,SilverPalace/Content/ArtRes/CharRes/Boss/ChavAlex/Role/Textures/T_ChavAlex01_Down_A01_WetMaskSP.T_ChavAlex01_Down_A01_WetMaskSP,T_ChavAlex01_Down_A01_WetMaskSP,Texture2D,1024,1024,1024×1024,1048576
Boss/ChavAlex/Default,Boss/ChavAlex,SilverPalace/Content/ArtRes/CharRes/Boss/ChavAlex/Role/Textures/T_ChavAlex01_EyeTrans_A01_D.T_ChavAlex01_EyeTrans_A01_D,T_ChavAlex01_EyeTrans_A01_D,Texture2D,256,256,256×256,65536
Boss/ChavAlex/Default,Boss/ChavAlex,SilverPalace/Content/ArtRes/CharRes/Boss/ChavAlex/Role/Textures/T_ChavAlex01_Face_A01_D.T_ChavAlex01_Face_A01_D,T_ChavAlex01_Face_A01_D,Texture2D,1024,1024,1024×1024,1048576
Boss/ChavAlex/Default,Boss/ChavAlex,SilverPalace/Content/ArtRes/CharRes/Boss/ChavAlex/Role/Textures/T_ChavAlex01_Face_A01_DynAO.T_ChavAlex01_Face_A01_DynAO,T_ChavAlex01_Face_A01_DynAO,Texture2D,512,512,512×512,262144
Boss/ChavAlex/Default,Boss/ChavAlex,SilverPalace/Content/ArtRes/CharRes/Boss/ChavAlex/Role/Textures/T_ChavAlex01_Face_A01_LBMaskPS.T_ChavAlex01_Face_A01_LBMaskPS,T_ChavAlex01_Face_A01_LBMaskPS,Texture2D,512,512,512×512,262144
Boss/ChavAlex/Default,Boss/ChavAlex,SilverPalace/Content/ArtRes/CharRes/Boss/ChavAlex/Role/Textures/T_ChavAlex01_Face_A01_SDF.T_ChavAlex01_Face_A01_SDF,T_ChavAlex01_Face_A01_SDF,Texture2D,1024,1024,1024×1024,1048576
