assembly_id,category,logical_character_id,visual_variant,state,component,mesh_path,mesh_name,mesh_class,lod_count,lod0_triangles,skeleton_path,reference_bone_count
Boss/RexBoss/Default,Boss,Boss/RexBoss,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/Boss/RexBoss/Role/Meshes/SK_RexBoss_Face01.SK_RexBoss_Face01,SK_RexBoss_Face01,SkeletalMesh,5,5406,SilverPalace/Content/ArtRes/CharRes/Boss/RexBoss/Role/Meshes/SK_RexBoss_Body01_Skeleton.SK_RexBoss_Body01_Skeleton,307
Boss/RexBoss/Default,Boss,Boss/RexBoss,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/Boss/RexBoss/Role/Meshes/SK_RexBoss_Hair01.SK_RexBoss_Hair01,SK_RexBoss_Hair01,SkeletalMesh,5,14640,SilverPalace/Content/ArtRes/CharRes/Boss/RexBoss/Role/Meshes/SK_RexBoss_Body01_Skeleton.SK_RexBoss_Body01_Skeleton,307
Boss/RexBoss/Default,Boss,Boss/RexBoss,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/Boss/RexBoss/Role/Meshes/SK_RexBoss_Hair02.SK_RexBoss_Hair02,SK_RexBoss_Hair02,SkeletalMesh,5,25364,SilverPalace/Content/ArtRes/CharRes/Boss/RexBoss/Role/Meshes/SK_RexBoss_Body01_Skeleton.SK_RexBoss_Body01_Skeleton,307
Boss/RexBoss/Default,Boss,Boss/RexBoss,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/Boss/RexBoss/Role/Meshes/SK_RexBoss_Hat01.SK_RexBoss_Hat01,SK_RexBoss_Hat01,SkeletalMesh,5,2452,SilverPalace/Content/ArtRes/CharRes/Boss/RexBoss/Role/Meshes/SK_RexBoss_Body01_Skeleton.SK_RexBoss_Body01_Skeleton,307
Boss/RexBoss/Default,Boss,Boss/RexBoss,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/Boss/RexBoss/Role/Meshes/SK_RexBoss_U_Face01.SK_RexBoss_U_Face01,SK_RexBoss_U_Face01,SkeletalMesh,1,5406,SilverPalace/Content/ArtRes/CharRes/Boss/RexBoss/Role/Meshes/SK_RexBoss_Body01_Skeleton.SK_RexBoss_Body01_Skeleton,307
Boss/RexBoss/Default,Boss,Boss/RexBoss,Default,Default,Weapon,SilverPalace/Content/ArtRes/CharRes/Boss/RexBoss/Weapon/Meshes/SK_RexBoss_Stick01.SK_RexBoss_Stick01,SK_RexBoss_Stick01,SkeletalMesh,5,13452,SilverPalace/Content/ArtRes/CharRes/Boss/RexBoss/Role/Meshes/SK_RexBoss_Body01_Skeleton.SK_RexBoss_Body01_Skeleton,307
Boss/Supervisor/Default,Boss,Boss/Supervisor,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Role/Meshes/SK_Supervisor01.SK_Supervisor01,SK_Supervisor01,SkeletalMesh,5,125417,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Role/Meshes/SK_Supervisor01_Skeleton.SK_Supervisor01_Skeleton,341
Boss/Supervisor/Default,Boss,Boss/Supervisor,Default,Default,Weapon,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Weapon/Meshes/SK_Supervisor01_Clock01.SK_Supervisor01_Clock01,SK_Supervisor01_Clock01,SkeletalMesh,5,18836,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Weapon/Meshes/SK_Supervisor01_Clock01_Skeleton.SK_Supervisor01_Clock01_Skeleton,13
Boss/Supervisor/Default,Boss,Boss/Supervisor,Default,Default,Weapon,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Weapon/Meshes/SK_Supervisor01_Suitcase01.SK_Supervisor01_Suitcase01,SK_Supervisor01_Suitcase01,SkeletalMesh,5,5354,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Weapon/Meshes/SK_Supervisor01_Suitcase01_Skeleton.SK_Supervisor01_Suitcase01_Skeleton,19
Boss/Supervisor/Default,Boss,Boss/Supervisor,Default,Default,Weapon,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Weapon/Meshes/SK_Supervisor01_Whip01.SK_Supervisor01_Whip01,SK_Supervisor01_Whip01,SkeletalMesh,5,16474,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Weapon/Meshes/SK_Supervisor01_Whip01_Skeleton.SK_Supervisor01_Whip01_Skeleton,32
Boss/Supervisor/Default,Boss,Boss/Supervisor,Default,Default,Weapon,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Weapon/Meshes/SM_Supervisor01_LevelClock01.SM_Supervisor01_LevelClock01,SM_Supervisor01_LevelClock01,SkeletalMesh,5,24610,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Weapon/Meshes/SM_Supervisor01_LevelClock01_Skeleton.SM_Supervisor01_LevelClock01_Skeleton,3
Boss/Supervisor/Default,Boss,Boss/Supervisor,Default,Default,Weapon,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Weapon/Meshes/SM_Supervisor01_Suitcase01.SM_Supervisor01_Suitcase01,SM_Supervisor01_Suitcase01,SkeletalMesh,5,5354,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Weapon/Meshes/SM_Supervisor01_Suitcase01_Skeleton.SM_Supervisor01_Suitcase01_Skeleton,2
Boss/Supervisor/Default,Boss,Boss/Supervisor,Default,Default,Weapon,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Weapon/Meshes/SM_Supervisor01_Whip01.SM_Supervisor01_Whip01,SM_Supervisor01_Whip01,SkeletalMesh,5,30656,SilverPalace/Content/ArtRes/CharRes/Boss/Supervisor/Weapon/Meshes/SM_Supervisor01_Whip01_Skeleton.SM_Supervisor01_Whip01_Skeleton,4
Boss/Vulture/Default,Boss,Boss/Vulture,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/Boss/Vulture/Role/Meshes/SK_Vulture01.SK_Vulture01,SK_Vulture01,SkeletalMesh,5,116707,SilverPalace/Content/ArtRes/CharRes/Boss/Vulture/Role/Meshes/SK_Vulture01_Skeleton.SK_Vulture01_Skeleton,481
Hero/Alf/Default/Combat,Hero,Hero/Alf,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Role/Meshes/Combat/SK_AlfDefault_C_Body01.SK_AlfDefault_C_Body01,SK_AlfDefault_C_Body01,SkeletalMesh,5,66275,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Role/Meshes/Combat/SK_AlfDefault_C_Body01_Skeleton.SK_AlfDefault_C_Body01_Skeleton,433
Hero/Alf/Default/Combat,Hero,Hero/Alf,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Role/Meshes/Combat/SK_AlfDefault_C_Face01.SK_AlfDefault_C_Face01,SK_AlfDefault_C_Face01,SkeletalMesh,5,7485,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Role/Meshes/Combat/SK_AlfDefault_C_Body01_Skeleton.SK_AlfDefault_C_Body01_Skeleton,433
Hero/Alf/Default/Combat,Hero,Hero/Alf,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Role/Meshes/Combat/SK_AlfDefault_C_Hair01.SK_AlfDefault_C_Hair01,SK_AlfDefault_C_Hair01,SkeletalMesh,5,19984,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Role/Meshes/Combat/SK_AlfDefault_C_Body01_Skeleton.SK_AlfDefault_C_Body01_Skeleton,433
Hero/Alf/Default/Combat,Hero,Hero/Alf,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Role/Meshes/Combat/SK_AlfDefault_C_Hat01.SK_AlfDefault_C_Hat01,SK_AlfDefault_C_Hat01,SkeletalMesh,5,1628,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Role/Meshes/Combat/SK_AlfDefault_C_Body01_Skeleton.SK_AlfDefault_C_Body01_Skeleton,433
Hero/Alf/Default/Combat,Hero,Hero/Alf,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Weapon/Meshes/Combat/SK_AlfDefault_C_Flamethrower01.SK_AlfDefault_C_Flamethrower01,SK_AlfDefault_C_Flamethrower01,SkeletalMesh,5,8280,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Weapon/Meshes/Combat/SK_AlfDefault_C_Flamethrower01_Skeleton.SK_AlfDefault_C_Flamethrower01_Skeleton,7
Hero/Alf/Default/Combat,Hero,Hero/Alf,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Weapon/Meshes/Combat/SK_AlfDefault_C_Reactor01.SK_AlfDefault_C_Reactor01,SK_AlfDefault_C_Reactor01,SkeletalMesh,5,22882,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Weapon/Meshes/Combat/SK_AlfDefault_C_Reactor01_Skeleton.SK_AlfDefault_C_Reactor01_Skeleton,61
Hero/Alf/Default/Combat,Hero,Hero/Alf,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Weapon/Meshes/Combat/SK_AlfDefault_C_Rifle01.SK_AlfDefault_C_Rifle01,SK_AlfDefault_C_Rifle01,SkeletalMesh,5,16505,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Weapon/Meshes/Combat/SK_AlfDefault_C_Rifle01_Skeleton.SK_AlfDefault_C_Rifle01_Skeleton,20
Hero/Alf/Default/Combat,Hero,Hero/Alf,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Weapon/Meshes/Combat/SK_AlfDefault_C_Suitcase01.SK_AlfDefault_C_Suitcase01,SK_AlfDefault_C_Suitcase01,SkeletalMesh,5,5090,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Weapon/Meshes/Combat/SK_AlfDefault_C_Suitcase01_Skeleton.SK_AlfDefault_C_Suitcase01_Skeleton,17
Hero/Alf/Default/Show,Hero,Hero/Alf,Default,Show,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Role/Meshes/Show/SK_AlfDefault_U_Face01.SK_AlfDefault_U_Face01,SK_AlfDefault_U_Face01,SkeletalMesh,1,7485,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Role/Meshes/Combat/SK_AlfDefault_C_Body01_Skeleton.SK_AlfDefault_C_Body01_Skeleton,433
Hero/Alf/Default/Show,Hero,Hero/Alf,Default,Show,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Weapon/Meshes/Show/SK_AlfDefault_U_Bucket01.SK_AlfDefault_U_Bucket01,SK_AlfDefault_U_Bucket01,SkeletalMesh,5,2866,SilverPalace/Content/ArtRes/CharRes/Hero/Alf/Default/Weapon/Meshes/Show/SK_AlfDefault_U_Bucket01_Skeleton.SK_AlfDefault_U_Bucket01_Skeleton,4
Hero/Argos/Default/Combat,Hero,Hero/Argos,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Role/Meshes/Combat/SK_ArgosDefault_C_Body01.SK_ArgosDefault_C_Body01,SK_ArgosDefault_C_Body01,SkeletalMesh,5,47390,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Role/Meshes/Combat/SK_ArgosDefault_C_Body01_Skeleton.SK_ArgosDefault_C_Body01_Skeleton,368
Hero/Argos/Default/Combat,Hero,Hero/Argos,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Role/Meshes/Combat/SK_ArgosDefault_C_Face01.SK_ArgosDefault_C_Face01,SK_ArgosDefault_C_Face01,SkeletalMesh,5,5082,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Role/Meshes/Combat/SK_ArgosDefault_C_Body01_Skeleton.SK_ArgosDefault_C_Body01_Skeleton,368
Hero/Argos/Default/Combat,Hero,Hero/Argos,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Role/Meshes/Combat/SK_ArgosDefault_C_Hair01.SK_ArgosDefault_C_Hair01,SK_ArgosDefault_C_Hair01,SkeletalMesh,5,19995,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Role/Meshes/Combat/SK_ArgosDefault_C_Body01_Skeleton.SK_ArgosDefault_C_Body01_Skeleton,368
Hero/Argos/Default/Combat,Hero,Hero/Argos,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Role/Meshes/Combat/SK_ArgosDefault_C_Hat01.SK_ArgosDefault_C_Hat01,SK_ArgosDefault_C_Hat01,SkeletalMesh,5,4644,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Role/Meshes/Combat/SK_ArgosDefault_C_Body01_Skeleton.SK_ArgosDefault_C_Body01_Skeleton,368
Hero/Argos/Default/Combat,Hero,Hero/Argos,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Weapon/Meshes/Combat/SK_ArgosDefault_C_Barrel01.SK_ArgosDefault_C_Barrel01,SK_ArgosDefault_C_Barrel01,SkeletalMesh,5,8824,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Weapon/Meshes/Combat/SK_ArgosDefault_C_Barrel01_Skeleton.SK_ArgosDefault_C_Barrel01_Skeleton,6
Hero/Argos/Default/Combat,Hero,Hero/Argos,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Weapon/Meshes/Combat/SK_ArgosDefault_C_Barrel02.SK_ArgosDefault_C_Barrel02,SK_ArgosDefault_C_Barrel02,SkeletalMesh,5,18623,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Weapon/Meshes/Combat/SK_ArgosDefault_C_Barrel02_Skeleton.SK_ArgosDefault_C_Barrel02_Skeleton,16
Hero/Argos/Default/Combat,Hero,Hero/Argos,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Weapon/Meshes/Combat/SK_ArgosDefault_C_Bottle01.SK_ArgosDefault_C_Bottle01,SK_ArgosDefault_C_Bottle01,SkeletalMesh,5,2104,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Weapon/Meshes/Combat/SK_ArgosDefault_C_Bottle01_Skeleton.SK_ArgosDefault_C_Bottle01_Skeleton,3
Hero/Argos/Default/Combat,Hero,Hero/Argos,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Weapon/Meshes/Combat/SK_ArgosDefault_C_Shaker01.SK_ArgosDefault_C_Shaker01,SK_ArgosDefault_C_Shaker01,SkeletalMesh,5,3492,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Weapon/Meshes/Combat/SK_ArgosDefault_C_Shaker01_Skeleton.SK_ArgosDefault_C_Shaker01_Skeleton,5
Hero/Argos/Default/Combat,Hero,Hero/Argos,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Weapon/Meshes/Combat/SK_ArgosDefault_C_Sword01.SK_ArgosDefault_C_Sword01,SK_ArgosDefault_C_Sword01,SkeletalMesh,5,9799,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Weapon/Meshes/Combat/SK_ArgosDefault_C_Sword01_Skeleton.SK_ArgosDefault_C_Sword01_Skeleton,11
Hero/Argos/Default/Show,Hero,Hero/Argos,Default,Show,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Role/Meshes/Show/SK_ArgosDefault_U_Face01.SK_ArgosDefault_U_Face01,SK_ArgosDefault_U_Face01,SkeletalMesh,1,5082,SilverPalace/Content/ArtRes/CharRes/Hero/Argos/Default/Role/Meshes/Combat/SK_ArgosDefault_C_Body01_Skeleton.SK_ArgosDefault_C_Body01_Skeleton,368
Hero/Ashley/Default/Combat,Hero,Hero/Ashley,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Meshes/Combat/SK_AshleyDefault_C_Body01.SK_AshleyDefault_C_Body01,SK_AshleyDefault_C_Body01,SkeletalMesh,5,73472,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Meshes/Combat/SK_AshleyDefault_C_Body01_Skeleton.SK_AshleyDefault_C_Body01_Skeleton,511
Hero/Ashley/Default/Combat,Hero,Hero/Ashley,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Meshes/Combat/SK_AshleyDefault_C_Face01.SK_AshleyDefault_C_Face01,SK_AshleyDefault_C_Face01,SkeletalMesh,5,7679,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Meshes/Combat/SK_AshleyDefault_C_Body01_Skeleton.SK_AshleyDefault_C_Body01_Skeleton,511
Hero/Ashley/Default/Combat,Hero,Hero/Ashley,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Meshes/Combat/SK_AshleyDefault_C_Hair01.SK_AshleyDefault_C_Hair01,SK_AshleyDefault_C_Hair01,SkeletalMesh,5,37988,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Meshes/Combat/SK_AshleyDefault_C_Body01_Skeleton.SK_AshleyDefault_C_Body01_Skeleton,511
Hero/Ashley/Default/Combat,Hero,Hero/Ashley,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Meshes/Combat/SK_AshleyDefault_C_Hat01.SK_AshleyDefault_C_Hat01,SK_AshleyDefault_C_Hat01,SkeletalMesh,5,5592,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Meshes/Combat/SK_AshleyDefault_C_Body01_Skeleton.SK_AshleyDefault_C_Body01_Skeleton,511
Hero/Ashley/Default/Combat,Hero,Hero/Ashley,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SK_AshleyDefault_C_Bomb01.SK_AshleyDefault_C_Bomb01,SK_AshleyDefault_C_Bomb01,SkeletalMesh,5,1440,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SK_AshleyDefault_C_Bomb01_Skeleton.SK_AshleyDefault_C_Bomb01_Skeleton,2
Hero/Ashley/Default/Combat,Hero,Hero/Ashley,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SK_AshleyDefault_C_MachineGun01.SK_AshleyDefault_C_MachineGun01,SK_AshleyDefault_C_MachineGun01,SkeletalMesh,5,19995,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SK_AshleyDefault_C_MachineGun01_Skeleton.SK_AshleyDefault_C_MachineGun01_Skeleton,16
Hero/Ashley/Default/Combat,Hero,Hero/Ashley,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SK_AshleyDefault_C_PumpkinCar01.SK_AshleyDefault_C_PumpkinCar01,SK_AshleyDefault_C_PumpkinCar01,SkeletalMesh,5,74631,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SK_AshleyDefault_C_PumpkinCar01_Skeleton.SK_AshleyDefault_C_PumpkinCar01_Skeleton,255
Hero/Ashley/Default/Combat,Hero,Hero/Ashley,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SK_AshleyDefault_C_Sword01.SK_AshleyDefault_C_Sword01,SK_AshleyDefault_C_Sword01,SkeletalMesh,5,22014,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Meshes/Combat/SK_AshleyDefault_C_Body01_Skeleton.SK_AshleyDefault_C_Body01_Skeleton,511
Hero/Ashley/Default/Combat,Hero,Hero/Ashley,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SK_AshleyDefault_C_Sword02.SK_AshleyDefault_C_Sword02,SK_AshleyDefault_C_Sword02,SkeletalMesh,5,3634,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SK_AshleyDefault_C_Sword02_Skeleton.SK_AshleyDefault_C_Sword02_Skeleton,9
Hero/Ashley/Default/Combat,Hero,Hero/Ashley,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SK_AshleyDefault_Sword12.SK_AshleyDefault_Sword12,SK_AshleyDefault_Sword12,SkeletalMesh,5,30936,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SK_AshleyDefault_Sword12_Skeleton.SK_AshleyDefault_Sword12_Skeleton,265
Hero/Ashley/Default/Combat,Hero,Hero/Ashley,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SK_AshleyDefault_UniqueSkillPumpkinCar01.SK_AshleyDefault_UniqueSkillPumpkinCar01,SK_AshleyDefault_UniqueSkillPumpkinCar01,SkeletalMesh,5,145939,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SK_AshleyDefault_UniqueSkillPumpkinCar01_Skeleton.SK_AshleyDefault_UniqueSkillPumpkinCar01_Skeleton,470
Hero/Ashley/Default/Combat,Hero,Hero/Ashley,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Combat/SM_AshleyDefault_C_Bomb01.SM_AshleyDefault_C_Bomb01,SM_AshleyDefault_C_Bomb01,StaticMesh,5,1440,,
Hero/Ashley/Default/Show,Hero,Hero/Ashley,Default,Show,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Meshes/Show/SK_AshleyDefault_U_Face01.SK_AshleyDefault_U_Face01,SK_AshleyDefault_U_Face01,SkeletalMesh,1,7679,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Role/Meshes/Combat/SK_AshleyDefault_C_Body01_Skeleton.SK_AshleyDefault_C_Body01_Skeleton,511
Hero/Ashley/Default/Show,Hero,Hero/Ashley,Default,Show,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Show/SK_AshleyDefault_U_PumpkinCar01.SK_AshleyDefault_U_PumpkinCar01,SK_AshleyDefault_U_PumpkinCar01,SkeletalMesh,5,300200,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/Default/Weapon/Meshes/Show/SK_AshleyDefault_U_PumpkinCar01_Skeleton.SK_AshleyDefault_U_PumpkinCar01_Skeleton,351
Hero/Ashley/World/Combat,Hero,Hero/Ashley,World,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/World/Role/Meshes/Combat/SK_AshleyWorld_C_Body01.SK_AshleyWorld_C_Body01,SK_AshleyWorld_C_Body01,SkeletalMesh,5,74496,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/World/Role/Meshes/Combat/SK_AshleyWorld_C_Body01_Skeleton.SK_AshleyWorld_C_Body01_Skeleton,466
Hero/Ashley/World/Combat,Hero,Hero/Ashley,World,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/World/Role/Meshes/Combat/SK_AshleyWorld_C_Face01.SK_AshleyWorld_C_Face01,SK_AshleyWorld_C_Face01,SkeletalMesh,5,4914,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/World/Role/Meshes/Combat/SK_AshleyWorld_C_Body01_Skeleton.SK_AshleyWorld_C_Body01_Skeleton,466
Hero/Ashley/World/Combat,Hero,Hero/Ashley,World,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/World/Role/Meshes/Combat/SK_AshleyWorld_C_Hair01.SK_AshleyWorld_C_Hair01,SK_AshleyWorld_C_Hair01,SkeletalMesh,5,30718,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/World/Role/Meshes/Combat/SK_AshleyWorld_C_Body01_Skeleton.SK_AshleyWorld_C_Body01_Skeleton,466
Hero/Ashley/World/Combat,Hero,Hero/Ashley,World,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/World/Role/Meshes/Combat/SK_AshleyWorld_C_Hat01.SK_AshleyWorld_C_Hat01,SK_AshleyWorld_C_Hat01,SkeletalMesh,5,3304,SilverPalace/Content/ArtRes/CharRes/Hero/Ashley/World/Role/Meshes/Combat/SK_AshleyWorld_C_Body01_Skeleton.SK_AshleyWorld_C_Body01_Skeleton,466
Hero/Bentham/Default/Combat,Hero,Hero/Bentham,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Bentham/Default/Role/Meshes/Combat/SK_BenthamDefault_C_Body01.SK_BenthamDefault_C_Body01,SK_BenthamDefault_C_Body01,SkeletalMesh,5,74311,SilverPalace/Content/ArtRes/CharRes/Hero/Bentham/Default/Role/Meshes/Combat/SK_BenthamDefault_C_Body01_Skeleton.SK_BenthamDefault_C_Body01_Skeleton,448
Hero/Bentham/Default/Combat,Hero,Hero/Bentham,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Bentham/Default/Role/Meshes/Combat/SK_BenthamDefault_C_Face01.SK_BenthamDefault_C_Face01,SK_BenthamDefault_C_Face01,SkeletalMesh,5,5496,SilverPalace/Content/ArtRes/CharRes/Hero/Bentham/Default/Role/Meshes/Combat/SK_BenthamDefault_C_Body01_Skeleton.SK_BenthamDefault_C_Body01_Skeleton,448
Hero/Bentham/Default/Combat,Hero,Hero/Bentham,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Bentham/Default/Role/Meshes/Combat/SK_BenthamDefault_C_Hair01.SK_BenthamDefault_C_Hair01,SK_BenthamDefault_C_Hair01,SkeletalMesh,5,27791,SilverPalace/Content/ArtRes/CharRes/Hero/Bentham/Default/Role/Meshes/Combat/SK_BenthamDefault_C_Body01_Skeleton.SK_BenthamDefault_C_Body01_Skeleton,448
Hero/Bentham/Default/Combat,Hero,Hero/Bentham,Default,Combat,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Bentham/Default/Role/Meshes/Combat/SK_BenthamDefault_C_Hat01.SK_BenthamDefault_C_Hat01,SK_BenthamDefault_C_Hat01,SkeletalMesh,5,686,SilverPalace/Content/ArtRes/CharRes/Hero/Bentham/Default/Role/Meshes/Combat/SK_BenthamDefault_C_Body01_Skeleton.SK_BenthamDefault_C_Body01_Skeleton,448
Hero/Bentham/Default/Combat,Hero,Hero/Bentham,Default,Combat,Weapon,SilverPalace/Content/ArtRes/CharRes/Hero/Bentham/Default/Weapon/Meshes/Combat/SK_BenthamDefault_C_Whip01.SK_BenthamDefault_C_Whip01,SK_BenthamDefault_C_Whip01,SkeletalMesh,5,9834,SilverPalace/Content/ArtRes/CharRes/Hero/Bentham/Default/Weapon/Meshes/Combat/SK_BenthamDefault_C_Whip01_Skeleton.SK_BenthamDefault_C_Whip01_Skeleton,36
Hero/Bentham/Default/Show,Hero,Hero/Bentham,Default,Show,Role,SilverPalace/Content/ArtRes/CharRes/Hero/Bentham/Default/Role/Meshes/Show/SK_BenthamDefault_U_Face01.SK_BenthamDefault_U_Face01,SK_BenthamDefault_U_Face01,SkeletalMesh,1,5496,SilverPalace/Content/ArtRes/CharRes/Hero/Bentham/Default/Role/Meshes/Combat/SK_BenthamDefault_C_Body01_Skeleton.SK_BenthamDefault_C_Body01_Skeleton,448
