scope,key,logical_character_id,assembly_group,type_or_category,name,visual_variant,state,is_primary,role_mesh_count,weapon_mesh_count,role_weapon_mesh_count,pet_mesh_count,summon_mesh_count,prop_mesh_count,incar_mesh_count,mesh_count_total,lod0_role_triangle_count,lod0_role_weapon_triangle_count,lod0_pet_triangle_count,lod0_summon_triangle_count,lod0_prop_triangle_count,lod0_incar_triangle_count,lod0_role_bone_count,lod0_role_weapon_bone_count,lod0_pet_bone_count,lod0_summon_bone_count,lod0_prop_bone_count,lod0_incar_bone_count,role_reference_bone_count,role_weapon_reference_bone_count,animation_count_core,animation_count_all,animation_total_seconds_core,animation_total_seconds_all,texture_count,texture_cube_count,maximum_lod_count,notes
character_bundle,NPC/Class_S/BoboNPC/Default,NPC/Class_S/BoboNPC,main,NPC,BoboNPC,Default,Default,True,3,0,3,0,0,0,0,3,47335,47335,0,0,0,0,107,107,0,0,0,0,230,230,218,290,810.233334,1196.766667,34,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Boris/Default,NPC/Class_A/Boris,main,NPC,Boris,Default,Default,True,3,0,3,0,0,0,0,3,34968,34968,0,0,0,0,99,99,0,0,0,0,201,201,22,174,122.333333,915.766667,30,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/BurgerstackMasters/Default,NPC/Class_A/BurgerstackMasters,main,NPC,BurgerstackMasters,Default,Default,True,4,0,4,0,0,0,0,4,36649,36649,0,0,0,0,102,102,0,0,0,0,199,199,0,0,0.0,0.0,34,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/CaesarNPC/Default,NPC/Class_S/CaesarNPC,main,NPC,CaesarNPC,Default,Default,True,3,0,3,0,0,0,0,3,39511,39511,0,0,0,0,168,168,0,0,0,0,297,297,212,273,666.666669,947.133336,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/CeremoniaryMaster/Default,NPC/Class_S/CeremoniaryMaster,main,NPC,CeremoniaryMaster,Default,Default,True,3,0,3,0,0,1,0,4,89183,89183,0,0,2420,0,285,285,0,0,2,0,452,452,1,59,3.333333,165.300002,39,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/CharcoalGrill/Default,NPC/Class_A/CharcoalGrill,main,NPC,CharcoalGrill,Default,Default,True,4,0,4,0,0,0,0,4,50278,50278,0,0,0,0,162,162,0,0,0,0,329,329,0,0,0.0,0.0,30,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/ChipmunkGrocery/Default,NPC/Class_A/ChipmunkGrocery,main,NPC,ChipmunkGrocery,Default,Default,True,4,0,4,0,0,0,0,4,39179,39179,0,0,0,0,118,118,0,0,0,0,213,213,0,0,0.0,0.0,34,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/CoffeeShopStaff/Default,NPC/Class_A/CoffeeShopStaff,main,NPC,CoffeeShopStaff,Default,Default,True,4,0,4,0,0,0,0,4,46855,46855,0,0,0,0,88,88,0,0,0,0,160,160,0,3,0.0,7.966667,36,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Daniel/Default,NPC/Class_A/Daniel,main,NPC,Daniel,Default,Default,True,3,0,3,0,0,0,0,3,33125,33125,0,0,0,0,129,129,0,0,0,0,240,240,24,214,80.8,1280.06667,28,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Deliverer/Default,NPC/Class_A/Deliverer,main,NPC,Deliverer,Default,Default,True,4,0,4,0,0,0,0,4,34844,34844,0,0,0,0,144,144,0,0,0,0,261,261,0,0,0.0,0.0,22,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Edgar/Default,NPC/Class_A/Edgar,main,NPC,Edgar,Default,Default,True,3,0,3,0,0,1,0,4,43456,43456,0,0,3356,0,162,162,0,0,2,0,288,288,25,424,82.466667,2696.466668,30,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/EvanKing/Default,NPC/Class_A/EvanKing,main,NPC,EvanKing,Default,Default,True,4,0,4,0,0,0,0,4,27670,27670,0,0,0,0,116,116,0,0,0,0,226,226,24,24,50.533333,50.533333,30,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Florina/Default,NPC/Class_A/Florina,main,NPC,Florina,Default,Default,True,4,0,4,0,0,0,0,4,31309,31309,0,0,0,0,198,198,0,0,0,0,351,351,0,0,0.0,0.0,39,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Gelato/Default,NPC/Class_A/Gelato,main,NPC,Gelato,Default,Default,True,4,0,4,0,0,0,0,4,39749,39749,0,0,0,0,93,93,0,0,0,0,157,157,0,0,0.0,0.0,36,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/Ginkgo/Default,NPC/Class_S/Ginkgo,main,NPC,Ginkgo,Default,Default,True,4,0,4,0,0,0,0,4,53121,53121,0,0,0,0,102,102,0,0,0,0,238,238,155,178,316.733333,399.866667,34,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/HeartsAndArrows/Default,NPC/Class_A/HeartsAndArrows,main,NPC,HeartsAndArrows,Default,Default,True,4,0,4,0,0,0,0,4,33331,33331,0,0,0,0,138,138,0,0,0,0,238,238,5,9,12.6,31.633334,30,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/HoneyAndMilk/Default,NPC/Class_A/HoneyAndMilk,main,NPC,HoneyAndMilk,Default,Default,True,4,0,4,0,0,0,0,4,39745,39745,0,0,0,0,125,125,0,0,0,0,223,223,1,1,21.866667,21.866667,34,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/Hunt/Default,NPC/Class_S/Hunt,main,NPC,Hunt,Default,Default,True,3,0,3,0,0,1,0,4,65152,65152,0,0,5680,0,154,154,0,0,21,0,275,275,0,0,0.0,0.0,38,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Jekyll/Default,NPC/Class_A/Jekyll,main,NPC,Jekyll,Default,Default,True,3,0,3,0,0,0,0,3,35804,35804,0,0,0,0,117,117,0,0,0,0,214,214,26,202,113.600001,1304.300003,30,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Jon/Default,NPC/Class_A/Jon,main,NPC,Jon,Default,Default,True,4,0,4,0,0,0,0,4,35586,35586,0,0,0,0,94,94,0,0,0,0,148,148,35,35,1.166667,1.166667,24,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/LittleCinderella/Default,NPC/Class_A/LittleCinderella,main,NPC,LittleCinderella,Default,Default,True,4,0,4,0,0,0,0,4,27582,27582,0,0,0,0,191,191,0,0,0,0,328,328,0,0,0.0,0.0,39,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/MarkedWorker/Default,NPC/Class_A/MarkedWorker,main,NPC,MarkedWorker,Default,Default,True,6,0,6,0,0,0,0,6,54080,54080,0,0,0,0,126,126,0,0,0,0,410,410,0,9,0.0,43.433333,25,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Miya/Default,NPC/Class_A/Miya,main,NPC,Miya,Default,Default,True,4,0,4,0,0,0,0,4,28519,28519,0,0,0,0,174,174,0,0,0,0,328,328,0,0,0.0,0.0,39,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/MrsCosmos/Default,NPC/Class_S/MrsCosmos,main,NPC,MrsCosmos,Default,Default,True,4,0,4,0,0,0,0,4,60790,60790,0,0,0,0,138,138,0,0,0,0,310,310,264,308,833.466667,1140.166667,44,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/MrWatch/Default,NPC/Class_S/MrWatch,main,NPC,MrWatch,Default,Default,True,4,0,4,0,0,2,0,6,50080,50080,0,0,7003,0,159,159,0,0,13,0,309,309,309,488,1027.733338,2434.533342,41,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/MyBarley/Default,NPC/Class_S/MyBarley,main,NPC,MyBarley,Default,Default,True,1,0,1,0,0,0,0,1,25022,25022,0,0,0,0,129,129,0,0,0,0,207,207,0,0,0.0,0.0,15,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/NightfallBoozers/Default,NPC/Class_A/NightfallBoozers,main,NPC,NightfallBoozers,Default,Default,True,3,0,3,0,0,0,0,3,50048,50048,0,0,0,0,178,178,0,0,0,0,298,298,0,0,0.0,0.0,26,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Pierre/Default,NPC/Class_A/Pierre,main,NPC,Pierre,Default,Default,True,4,0,4,0,0,0,0,4,54216,54216,0,0,0,0,214,214,0,0,0,0,358,358,0,0,0.0,0.0,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Pixy/Default,NPC/Class_A/Pixy,main,NPC,Pixy,Default,Default,True,4,0,4,0,0,1,0,5,38871,38871,0,0,6190,0,95,95,0,0,26,0,189,189,315,525,626.650004,1493.150004,38,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/QuarterPastEight/Default,NPC/Class_A/QuarterPastEight,main,NPC,QuarterPastEight,Default,Default,True,3,0,3,0,0,0,0,3,40558,40558,0,0,0,0,142,142,0,0,0,0,233,233,0,0,0.0,0.0,26,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Rachel/Default,NPC/Class_A/Rachel,main,NPC,Rachel,Default,Default,True,4,0,4,0,0,0,0,4,28925,28925,0,0,0,0,186,186,0,0,0,0,324,324,0,0,0.0,0.0,35,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/RacingKnight/Default,NPC/Class_A/RacingKnight,main,NPC,RacingKnight,Default,Default,True,1,0,1,0,0,0,0,1,80493,80493,0,0,0,0,151,151,0,0,0,0,252,252,40,40,30.85,30.85,1,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Rohm/Default,NPC/Class_A/Rohm,main,NPC,Rohm,Default,Default,True,3,0,3,0,0,2,0,5,35390,35390,0,0,6416,0,130,130,0,0,22,0,248,248,27,143,103.466667,608.399994,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/Solferino/Default,NPC/Class_A/Solferino,main,NPC,Solferino,Default,Default,True,4,0,4,0,0,0,0,4,42699,42699,0,0,0,0,129,129,0,0,0,0,264,264,5,47,12.6,273.233334,30,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/SundayLounge/Default,NPC/Class_A/SundayLounge,main,NPC,SundayLounge,Default,Default,True,3,0,3,0,0,0,0,3,37122,37122,0,0,0,0,189,189,0,0,0,0,324,324,0,0,0.0,0.0,26,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/TheVentus/Default,NPC/Class_A/TheVentus,main,NPC,TheVentus,Default,Default,True,4,0,4,0,0,0,0,4,48847,48847,0,0,0,0,159,159,0,0,0,0,348,348,1,1,28.333334,28.333334,23,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/Toxic/Default,NPC/Class_S/Toxic,main,NPC,Toxic,Default,Default,True,4,0,4,0,0,0,0,4,66474,66474,0,0,0,0,182,182,0,0,0,0,346,346,0,0,0.0,0.0,38,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/VoicepipeCafe/Default,NPC/Class_A/VoicepipeCafe,main,NPC,VoicepipeCafe,Default,Default,True,4,0,4,0,0,0,0,4,38396,38396,0,0,0,0,129,129,0,0,0,0,242,242,0,0,0.0,0.0,33,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/WisdomBooks/Default,NPC/Class_A/WisdomBooks,main,NPC,WisdomBooks,Default,Default,True,3,0,3,0,0,0,0,3,37430,37430,0,0,0,0,179,179,0,0,0,0,309,309,0,0,0.0,0.0,26,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
scene_category,大建筑,,,大建筑,大建筑,,,,,,,,,,,3798,,6711976,,,,,,,,,,,,,,,,,3907,6,,LOD0 中位数=606.0; P90=3399（90%的模型不超过此值）; 最大=280240（易受少量离群资产影响，不用于代表常态）
scene_category,植被,,,植被,植被,,,,,,,,,,,145,,316083,,,,,,,,,,,,,,,,,538,0,,LOD0 中位数=1172.0; P90=5766（90%的模型不超过此值）; 最大=15657（易受少量离群资产影响，不用于代表常态）
scene_category,其他,,,其他,其他,,,,,,,,,,,2776,,5946414,,,,,,,,,,,,,,,,,5532,7,,LOD0 中位数=780.0; P90=4101（90%的模型不超过此值）; 最大=122024（易受少量离群资产影响，不用于代表常态）
