category,texture_path,texture_name,texture_class,width,height,resolution,technical_path
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_06_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_06_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_06_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_07_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_07_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_07_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_08_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_08_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_08_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_09_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_09_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_09_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_10_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_10_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_10_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_10_N.T_Dungeon_Airship_In_BanquetHall_B_Ornate_10_N,T_Dungeon_Airship_In_BanquetHall_B_Ornate_10_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_11_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_11_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_11_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_12_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_12_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_12_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_13_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_13_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_13_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_14_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_14_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_14_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_15_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_15_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_15_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_16_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_16_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_16_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_17_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_17_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_17_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_19_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_19_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_19_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_22_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_22_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_22_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_23_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_23_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_23_Mask,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_24_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_24_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_24_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_25_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_25_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_25_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_26_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_26_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_26_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_27_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_27_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_27_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_27_NMR.T_Dungeon_Airship_In_BanquetHall_B_Ornate_27_NMR,T_Dungeon_Airship_In_BanquetHall_B_Ornate_27_NMR,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_28_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_28_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_28_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_30_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_30_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_30_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_BanquetHall_B_Ornate_31_Mask.T_Dungeon_Airship_In_BanquetHall_B_Ornate_31_Mask,T_Dungeon_Airship_In_BanquetHall_B_Ornate_31_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Ceremic_01_D.T_Dungeon_Airship_In_FrontHall_B_Ceremic_01_D,T_Dungeon_Airship_In_FrontHall_B_Ceremic_01_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Ceremic_01_NMR.T_Dungeon_Airship_In_FrontHall_B_Ceremic_01_NMR,T_Dungeon_Airship_In_FrontHall_B_Ceremic_01_NMR,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Concrete_01_D.T_Dungeon_Airship_In_FrontHall_B_Concrete_01_D,T_Dungeon_Airship_In_FrontHall_B_Concrete_01_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Concrete_01_NMR.T_Dungeon_Airship_In_FrontHall_B_Concrete_01_NMR,T_Dungeon_Airship_In_FrontHall_B_Concrete_01_NMR,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Metal_01_D.T_Dungeon_Airship_In_FrontHall_B_Metal_01_D,T_Dungeon_Airship_In_FrontHall_B_Metal_01_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Metal_01_NMR.T_Dungeon_Airship_In_FrontHall_B_Metal_01_NMR,T_Dungeon_Airship_In_FrontHall_B_Metal_01_NMR,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Wood_01_D.T_Dungeon_Airship_In_FrontHall_B_Wood_01_D,T_Dungeon_Airship_In_FrontHall_B_Wood_01_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Wood_01_NMR.T_Dungeon_Airship_In_FrontHall_B_Wood_01_NMR,T_Dungeon_Airship_In_FrontHall_B_Wood_01_NMR,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Wood_03_D.T_Dungeon_Airship_In_FrontHall_B_Wood_03_D,T_Dungeon_Airship_In_FrontHall_B_Wood_03_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Wood_03_NMR.T_Dungeon_Airship_In_FrontHall_B_Wood_03_NMR,T_Dungeon_Airship_In_FrontHall_B_Wood_03_NMR,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Ground_Ceremic_14_NMR.T_Ground_Ceremic_14_NMR,T_Ground_Ceremic_14_NMR,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Ground_Ceremic_17_NMR.T_Ground_Ceremic_17_NMR,T_Ground_Ceremic_17_NMR,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Ground_Ceremic_18_NMR.T_Ground_Ceremic_18_NMR,T_Ground_Ceremic_18_NMR,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Textures/T_Wall_Fabrics_14_NMR.T_Wall_Fabrics_14_NMR,T_Wall_Fabrics_14_NMR,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_Boss/Textures/LOD2/T_Gen_Prop_Chair_Sofa_E_Merge_Wood_01_LOD2_D.T_Gen_Prop_Chair_Sofa_E_Merge_Wood_01_LOD2_D,T_Gen_Prop_Chair_Sofa_E_Merge_Wood_01_LOD2_D,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_Boss/Textures/LOD2/T_Gen_Prop_Chair_Sofa_E_Merge_Wood_01_LOD2_NRM.T_Gen_Prop_Chair_Sofa_E_Merge_Wood_01_LOD2_NRM,T_Gen_Prop_Chair_Sofa_E_Merge_Wood_01_LOD2_NRM,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_Boss/Textures/T_Dungeon_Airship_In_Boss_A_Broken_Glass_01_DA.T_Dungeon_Airship_In_Boss_A_Broken_Glass_01_DA,T_Dungeon_Airship_In_Boss_A_Broken_Glass_01_DA,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_Boss/Textures/T_Dungeon_Airship_In_Boss_A_Broken_Glass_01_N.T_Dungeon_Airship_In_Boss_A_Broken_Glass_01_N,T_Dungeon_Airship_In_Boss_A_Broken_Glass_01_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_Boss/Textures/T_Dungeon_Airship_In_Boss_A_Broken_Glass_01_NRM.T_Dungeon_Airship_In_Boss_A_Broken_Glass_01_NRM,T_Dungeon_Airship_In_Boss_A_Broken_Glass_01_NRM,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_Boss/Textures/T_Dungeon_Airship_In_Boss_A_Broken_Glass_02_DA_Dither.T_Dungeon_Airship_In_Boss_A_Broken_Glass_02_DA_Dither,T_Dungeon_Airship_In_Boss_A_Broken_Glass_02_DA_Dither,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/LOD2/T_Dungeon_Airship_In_FrontHall_A_Ornate_03_LOD2_DA.T_Dungeon_Airship_In_FrontHall_A_Ornate_03_LOD2_DA,T_Dungeon_Airship_In_FrontHall_A_Ornate_03_LOD2_DA,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/LOD2/T_Dungeon_Airship_In_FrontHall_A_Ornate_03_LOD2_NRM.T_Dungeon_Airship_In_FrontHall_A_Ornate_03_LOD2_NRM,T_Dungeon_Airship_In_FrontHall_A_Ornate_03_LOD2_NRM,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/LOD2/T_Dungeon_Airship_In_FrontHall_A_Ornate_04_LOD2_D.T_Dungeon_Airship_In_FrontHall_A_Ornate_04_LOD2_D,T_Dungeon_Airship_In_FrontHall_A_Ornate_04_LOD2_D,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/LOD2/T_Dungeon_Airship_In_FrontHall_A_Ornate_04_LOD2_NRM.T_Dungeon_Airship_In_FrontHall_A_Ornate_04_LOD2_NRM,T_Dungeon_Airship_In_FrontHall_A_Ornate_04_LOD2_NRM,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/LOD2/T_Dungeon_Airship_In_FrontHall_A_Ornate_05_LOD2_D.T_Dungeon_Airship_In_FrontHall_A_Ornate_05_LOD2_D,T_Dungeon_Airship_In_FrontHall_A_Ornate_05_LOD2_D,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/LOD2/T_Dungeon_Airship_In_FrontHall_A_Ornate_05_LOD2_NRM.T_Dungeon_Airship_In_FrontHall_A_Ornate_05_LOD2_NRM,T_Dungeon_Airship_In_FrontHall_A_Ornate_05_LOD2_NRM,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/LOD2/T_Dungeon_Airship_In_FrontHall_A_Ornate_06_LOD2_D.T_Dungeon_Airship_In_FrontHall_A_Ornate_06_LOD2_D,T_Dungeon_Airship_In_FrontHall_A_Ornate_06_LOD2_D,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/LOD2/T_Dungeon_Airship_In_FrontHall_A_Ornate_06_LOD2_NRM.T_Dungeon_Airship_In_FrontHall_A_Ornate_06_LOD2_NRM,T_Dungeon_Airship_In_FrontHall_A_Ornate_06_LOD2_NRM,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/LOD2/T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_LOD2_D.T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_LOD2_D,T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_LOD2_D,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/LOD2/T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_LOD2_E.T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_LOD2_E,T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_LOD2_E,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/LOD2/T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_LOD2_NRM.T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_LOD2_NRM,T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_LOD2_NRM,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/T_Dungeon_Airship_In_FrontHall_A_Ornate_01_D.T_Dungeon_Airship_In_FrontHall_A_Ornate_01_D,T_Dungeon_Airship_In_FrontHall_A_Ornate_01_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/T_Dungeon_Airship_In_FrontHall_A_Ornate_01_MRA.T_Dungeon_Airship_In_FrontHall_A_Ornate_01_MRA,T_Dungeon_Airship_In_FrontHall_A_Ornate_01_MRA,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/T_Dungeon_Airship_In_FrontHall_A_Ornate_01_N.T_Dungeon_Airship_In_FrontHall_A_Ornate_01_N,T_Dungeon_Airship_In_FrontHall_A_Ornate_01_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/T_Dungeon_Airship_In_FrontHall_A_Ornate_01_NRM.T_Dungeon_Airship_In_FrontHall_A_Ornate_01_NRM,T_Dungeon_Airship_In_FrontHall_A_Ornate_01_NRM,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_D.T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_D,T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_E.T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_E,T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_E,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_NRM.T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_NRM,T_Dungeon_Airship_In_FrontHall_A_Statue_Stone_01_NRM,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Ornate_01_Mask.T_Dungeon_Airship_In_FrontHall_B_Ornate_01_Mask,T_Dungeon_Airship_In_FrontHall_B_Ornate_01_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Ornate_01_N.T_Dungeon_Airship_In_FrontHall_B_Ornate_01_N,T_Dungeon_Airship_In_FrontHall_B_Ornate_01_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Ornate_02_Mask.T_Dungeon_Airship_In_FrontHall_B_Ornate_02_Mask,T_Dungeon_Airship_In_FrontHall_B_Ornate_02_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Ornate_03_Mask.T_Dungeon_Airship_In_FrontHall_B_Ornate_03_Mask,T_Dungeon_Airship_In_FrontHall_B_Ornate_03_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/T_Dungeon_Airship_In_FrontHall_B_Ornate_04_Mask.T_Dungeon_Airship_In_FrontHall_B_Ornate_04_Mask,T_Dungeon_Airship_In_FrontHall_B_Ornate_04_Mask,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_FrontHall/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_10_NMR.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_10_NMR,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_10_NMR,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Crematorium/Assets/Textures/T_Crematorium_ColorCheckerpad_D.T_Crematorium_ColorCheckerpad_D,T_Crematorium_ColorCheckerpad_D,Texture2D,64,64,64×64,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Crematorium/Assets/Textures/T_Dun_Crematorium1F_Wall_Concrete01_Mask01.T_Dun_Crematorium1F_Wall_Concrete01_Mask01,T_Dun_Crematorium1F_Wall_Concrete01_Mask01,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Crematorium/Assets/Textures/T_Dun_Crematorium1F_Wall_Concrete02_Mask01.T_Dun_Crematorium1F_Wall_Concrete02_Mask01,T_Dun_Crematorium1F_Wall_Concrete02_Mask01,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Crematorium/Assets/Textures/T_Dun_Crematorium2F_Roof01_Metal01_D.T_Dun_Crematorium2F_Roof01_Metal01_D,T_Dun_Crematorium2F_Roof01_Metal01_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Crematorium/Assets/Textures/T_Dun_Crematorium_1F_Floor01_Decal02_D.T_Dun_Crematorium_1F_Floor01_Decal02_D,T_Dun_Crematorium_1F_Floor01_Decal02_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Crematorium/Assets/Textures/T_Dun_Crematorium_1F_Floor01_Decal02_H.T_Dun_Crematorium_1F_Floor01_Decal02_H,T_Dun_Crematorium_1F_Floor01_Decal02_H,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Crematorium/Assets/Textures/T_Dun_Crematorium_1F_Floor01_Decal02_MRA.T_Dun_Crematorium_1F_Floor01_Decal02_MRA,T_Dun_Crematorium_1F_Floor01_Decal02_MRA,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Crematorium/Assets/Textures/T_Dun_Crematorium_1F_Floor01_Decal02_N.T_Dun_Crematorium_1F_Floor01_Decal02_N,T_Dun_Crematorium_1F_Floor01_Decal02_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Crematorium/Assets/Textures/T_Dun_Crematorium_1F_Floor01_Decal03_D.T_Dun_Crematorium_1F_Floor01_Decal03_D,T_Dun_Crematorium_1F_Floor01_Decal03_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Crematorium/Assets/Textures/T_Dun_Crematorium_1F_Floor01_Decal03_H.T_Dun_Crematorium_1F_Floor01_Decal03_H,T_Dun_Crematorium_1F_Floor01_Decal03_H,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Crematorium/Assets/Textures/T_Dun_Crematorium_1F_Floor01_Decal03_MRA.T_Dun_Crematorium_1F_Floor01_Decal03_MRA,T_Dun_Crematorium_1F_Floor01_Decal03_MRA,Texture2D,512,512,512×512,false
