category,mesh_path,mesh_name,mesh_class,lod_index,triangle_count,vertex_count
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04.SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04,SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04,StaticMesh,0,729,
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04.SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04,SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04,StaticMesh,1,1268,958
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04.SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04,SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04,StaticMesh,2,684,620
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04.SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04,SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04,StaticMesh,3,330,316
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04.SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04,SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04,StaticMesh,4,162,192
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04.SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04,SM_Dungeon_Airship_In_BanquetHall_A_Column_Stone_04,StaticMesh,5,72,106
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01,StaticMesh,0,3399,1924
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01,StaticMesh,1,3482,1988
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01,StaticMesh,2,1949,1173
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01,StaticMesh,3,708,471
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01,StaticMesh,4,216,176
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_01,StaticMesh,5,56,70
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02,StaticMesh,0,2605,1587
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02,StaticMesh,1,4796,2850
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02,StaticMesh,2,1834,1234
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02,StaticMesh,3,768,590
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02,StaticMesh,4,270,264
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_02,StaticMesh,5,60,84
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03,StaticMesh,0,6118,
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03,StaticMesh,1,7786,6261
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03,StaticMesh,2,4566,4163
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03,StaticMesh,3,1770,2098
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03,StaticMesh,4,562,806
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_03,StaticMesh,5,192,360
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04,StaticMesh,0,24646,17351
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04,StaticMesh,1,4978,3755
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04,StaticMesh,2,2433,2121
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04,StaticMesh,3,1134,1195
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04,StaticMesh,4,582,712
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_04,StaticMesh,5,233,281
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05,StaticMesh,0,9175,
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05,StaticMesh,1,11324,8999
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05,StaticMesh,2,5547,5593
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05,StaticMesh,3,2279,2687
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05,StaticMesh,4,822,1159
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_05,StaticMesh,5,296,562
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06,StaticMesh,0,29522,20485
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06,StaticMesh,1,4772,3883
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06,StaticMesh,2,2175,2180
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06,StaticMesh,3,1306,1401
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06,StaticMesh,4,538,636
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_06,StaticMesh,5,268,328
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07,StaticMesh,0,3947,
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07,StaticMesh,1,5851,4460
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07,StaticMesh,2,3177,2905
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07,StaticMesh,3,1341,1492
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07,StaticMesh,4,550,673
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_07,StaticMesh,5,210,324
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08,StaticMesh,0,39946,28520
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08,StaticMesh,1,5278,4357
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08,StaticMesh,2,2457,2479
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08,StaticMesh,3,1507,1633
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08,StaticMesh,4,640,763
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_08,StaticMesh,5,299,373
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09,StaticMesh,0,2554,2740
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09,StaticMesh,1,1348,1044
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09,StaticMesh,2,514,542
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09,StaticMesh,3,354,382
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09,StaticMesh,4,234,262
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_09,StaticMesh,5,142,164
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10,StaticMesh,0,3732,4520
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10,StaticMesh,1,964,1504
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10,StaticMesh,2,924,1414
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10,StaticMesh,3,614,1010
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10,StaticMesh,4,382,438
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10.SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10,SM_Dungeon_Airship_In_BanquetHall_A_Curtains_Fabric_10,StaticMesh,5,172,262
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01.SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01,SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01,StaticMesh,0,2571,
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01.SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01,SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01,StaticMesh,1,3922,3638
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01.SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01,SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01,StaticMesh,2,2394,2506
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01.SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01,SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01,StaticMesh,3,982,1152
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01.SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01,SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01,StaticMesh,4,189,303
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01.SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01,SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_01,StaticMesh,5,48,94
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_02.SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_02,SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_02,StaticMesh,0,2071,
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_02.SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_02,SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_02,StaticMesh,1,1715,1423
大建筑,SilverPalace/Content/ArtRes/EnvRes/Dungeon/Airship/In/Dungeon_Airship_In_BanquetHall/Meshes/SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_02.SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_02,SM_Dungeon_Airship_In_BanquetHall_A_Decoration_Stone_02,StaticMesh,2,953,896
